Model,MDO4014B-3
Firmware Version,3.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.2
Horizontal Delay,0.8
Sample Interval,2e-05
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,0
,
,
,
Label,
TIME,CH1
3.012000e-02,0
3.014000e-02,-0.14
3.016000e-02,-0.16
3.018000e-02,-0.14
3.020000e-02,0.04
3.022000e-02,0.26
3.024000e-02,0.28
3.026000e-02,0.1
3.028000e-02,-0.16
3.030000e-02,-0.32
3.032000e-02,-0.26
3.034000e-02,0.04
3.036000e-02,0.28
3.038000e-02,0.26
3.040000e-02,0
3.042000e-02,-0.28
3.044000e-02,-0.38
3.046000e-02,-0.18
3.048000e-02,0.1
3.050000e-02,0.28
3.052000e-02,0.3
3.054000e-02,0.08
3.056000e-02,-0.02
3.058000e-02,-0.14
3.060000e-02,-0.02
3.062000e-02,0.16
3.064000e-02,0.14
3.066000e-02,0.1
3.068000e-02,-0.06
3.070000e-02,-0.06
3.072000e-02,-0.04
3.074000e-02,0.12
3.076000e-02,0.06
3.078000e-02,-0.02
3.080000e-02,-0.02
3.082000e-02,-0.12
3.084000e-02,-0.04
3.086000e-02,0.14
3.088000e-02,0.2
3.090000e-02,0.22
3.092000e-02,0.08
3.094000e-02,-0.04
3.096000e-02,-0.08
3.098000e-02,0
3.100000e-02,-0.06
3.102000e-02,0
3.104000e-02,0.02
3.106000e-02,0.08
3.108000e-02,0
3.110000e-02,-0.16
3.112000e-02,-0.2
3.114000e-02,-0.1
3.116000e-02,0.06
3.118000e-02,0.16
3.120000e-02,0.14
3.122000e-02,0.04
3.124000e-02,-0.1
3.126000e-02,-0.04
3.128000e-02,0.08
3.130000e-02,0.14
3.132000e-02,0.14
3.134000e-02,-0.02
3.136000e-02,-0.14
3.138000e-02,-0.14
3.140000e-02,0
3.142000e-02,0.12
3.144000e-02,0.06
3.146000e-02,-0.02
3.148000e-02,-0.14
3.150000e-02,-0.16
3.152000e-02,-0.04
3.154000e-02,0
3.156000e-02,0.12
3.158000e-02,0.14
3.160000e-02,0.02
3.162000e-02,-0.16
3.164000e-02,-0.26
3.166000e-02,-0.08
3.168000e-02,0.04
3.170000e-02,0.24
3.172000e-02,0.28
3.174000e-02,0.04
3.176000e-02,-0.1
3.178000e-02,-0.12
3.180000e-02,-0.04
3.182000e-02,0.04
3.184000e-02,0.04
3.186000e-02,-0.02
3.188000e-02,-0.02
3.190000e-02,0.04
3.192000e-02,0.12
3.194000e-02,0.12
3.196000e-02,0.06
3.198000e-02,-0.04
3.200000e-02,-0.12
3.202000e-02,-0.04
3.204000e-02,0.1
3.206000e-02,0.12
3.208000e-02,0.08
3.210000e-02,-0.06
3.212000e-02,-0.18
3.214000e-02,-0.2
3.216000e-02,-0.16
3.218000e-02,-0.02
3.220000e-02,0.12
3.222000e-02,0.18
3.224000e-02,0.16
3.226000e-02,0
3.228000e-02,-0.2
3.230000e-02,-0.16
3.232000e-02,-0.02
3.234000e-02,0.12
3.236000e-02,0.18
3.238000e-02,0.08
3.240000e-02,-0.14
3.242000e-02,-0.14
3.244000e-02,-0.12
3.246000e-02,0.1
3.248000e-02,0.14
3.250000e-02,0.1
3.252000e-02,0.08
3.254000e-02,-0.02
3.256000e-02,-0.06
3.258000e-02,-0.08
3.260000e-02,-0.02
3.262000e-02,0
3.264000e-02,0.08
3.266000e-02,0
3.268000e-02,-0.22
3.270000e-02,-0.26
3.272000e-02,-0.2
3.274000e-02,0.02
3.276000e-02,0.1
3.278000e-02,0.04
3.280000e-02,-0.14
3.282000e-02,-0.16
3.284000e-02,-0.14
3.286000e-02,-0.02
3.288000e-02,0.2
3.290000e-02,0.18
3.292000e-02,0
3.294000e-02,-0.2
3.296000e-02,-0.32
3.298000e-02,-0.1
3.300000e-02,0.12
3.302000e-02,0.22
3.304000e-02,0.06
3.306000e-02,-0.08
3.308000e-02,-0.18
3.310000e-02,-0.06
3.312000e-02,0.08
3.314000e-02,0.12
3.316000e-02,0
3.318000e-02,-0.12
3.320000e-02,-0.16
3.322000e-02,-0.06
3.324000e-02,0.02
3.326000e-02,0.1
3.328000e-02,0.04
3.330000e-02,-0.1
3.332000e-02,-0.18
3.334000e-02,-0.18
3.336000e-02,-0.02
3.338000e-02,0.06
3.340000e-02,0.1
3.342000e-02,0.02
3.344000e-02,-0.08
3.346000e-02,-0.1
3.348000e-02,-0.02
3.350000e-02,0.1
3.352000e-02,0.14
3.354000e-02,0.04
3.356000e-02,-0.08
3.358000e-02,-0.12
3.360000e-02,-0.08
3.362000e-02,0.02
3.364000e-02,0.04
3.366000e-02,0.06
3.368000e-02,-0.04
3.370000e-02,-0.12
3.372000e-02,-0.1
3.374000e-02,-0.12
3.376000e-02,-0.08
3.378000e-02,-0.02
3.380000e-02,-0.02
3.382000e-02,-0.02
3.384000e-02,0
3.386000e-02,0.04
3.388000e-02,0.02
3.390000e-02,-0.12
3.392000e-02,-0.16
3.394000e-02,-0.22
3.396000e-02,-0.02
3.398000e-02,0.08
3.400000e-02,0.1
3.402000e-02,-0.02
3.404000e-02,-0.14
3.406000e-02,-0.1
3.408000e-02,-0.04
3.410000e-02,-0.04
3.412000e-02,-0.08
3.414000e-02,-0.04
3.416000e-02,0.12
3.418000e-02,0.14
3.420000e-02,0.1
3.422000e-02,-0.08
3.424000e-02,-0.2
3.426000e-02,-0.22
3.428000e-02,-0.12
3.430000e-02,0.06
3.432000e-02,0.12
3.434000e-02,0.22
3.436000e-02,0
3.438000e-02,-0.22
3.440000e-02,-0.34
3.442000e-02,-0.26
3.444000e-02,-0.08
3.446000e-02,0.1
3.448000e-02,0.18
3.450000e-02,0.04
3.452000e-02,-0.14
3.454000e-02,-0.18
3.456000e-02,-0.12
3.458000e-02,-0.04
3.460000e-02,0.16
3.462000e-02,0.16
3.464000e-02,0.02
3.466000e-02,-0.1
3.468000e-02,-0.22
3.470000e-02,-0.18
3.472000e-02,0.02
3.474000e-02,0.22
3.476000e-02,0.14
3.478000e-02,-0.02
3.480000e-02,-0.12
3.482000e-02,-0.1
3.484000e-02,0.04
3.486000e-02,0.14
3.488000e-02,0.02
3.490000e-02,-0.02
3.492000e-02,-0.1
3.494000e-02,-0.04
3.496000e-02,0.04
3.498000e-02,0.04
3.500000e-02,-0.02
3.502000e-02,-0.1
3.504000e-02,-0.14
3.506000e-02,-0.18
3.508000e-02,-0.16
3.510000e-02,-0.08
3.512000e-02,0.04
3.514000e-02,0.08
3.516000e-02,0
3.518000e-02,-0.14
3.520000e-02,-0.24
3.522000e-02,-0.18
3.524000e-02,-0.02
3.526000e-02,0.06
3.528000e-02,0.12
3.530000e-02,0.12
3.532000e-02,0.06
3.534000e-02,-0.1
3.536000e-02,-0.18
3.538000e-02,-0.12
3.540000e-02,-0.04
3.542000e-02,0.02
3.544000e-02,0.04
3.546000e-02,-0.02
3.548000e-02,-0.12
3.550000e-02,-0.1
3.552000e-02,-0.12
3.554000e-02,-0.16
3.556000e-02,-0.08
3.558000e-02,0.02
3.560000e-02,0.04
3.562000e-02,0
3.564000e-02,-0.02
3.566000e-02,-0.12
3.568000e-02,-0.12
3.570000e-02,-0.08
3.572000e-02,0.02
3.574000e-02,0.04
3.576000e-02,0.06
3.578000e-02,0.02
3.580000e-02,-0.02
3.582000e-02,-0.02
3.584000e-02,0.02
3.586000e-02,0.04
3.588000e-02,0
3.590000e-02,-0.02
3.592000e-02,-0.1
3.594000e-02,-0.1
3.596000e-02,-0.04
3.598000e-02,-0.02
3.600000e-02,0
3.602000e-02,-0.06
3.604000e-02,-0.1
3.606000e-02,-0.06
3.608000e-02,-0.04
3.610000e-02,0
3.612000e-02,0.02
3.614000e-02,0
3.616000e-02,-0.06
3.618000e-02,-0.14
3.620000e-02,-0.18
3.622000e-02,-0.08
3.624000e-02,0.12
3.626000e-02,0.18
3.628000e-02,0.14
3.630000e-02,-0.04
3.632000e-02,-0.22
3.634000e-02,-0.18
3.636000e-02,-0.06
3.638000e-02,0.06
3.640000e-02,0.06
3.642000e-02,-0.02
3.644000e-02,-0.14
3.646000e-02,-0.16
3.648000e-02,-0.1
3.650000e-02,-0.04
3.652000e-02,-0.02
3.654000e-02,-0.16
3.656000e-02,-0.06
3.658000e-02,0
3.660000e-02,0.08
3.662000e-02,0.08
3.664000e-02,0.02
3.666000e-02,-0.1
3.668000e-02,-0.18
3.670000e-02,-0.16
3.672000e-02,-0.1
3.674000e-02,0.06
3.676000e-02,0.2
3.678000e-02,0.2
3.680000e-02,0
3.682000e-02,-0.2
3.684000e-02,-0.24
3.686000e-02,-0.14
3.688000e-02,0.14
3.690000e-02,0.28
3.692000e-02,0.28
3.694000e-02,0.02
3.696000e-02,-0.12
3.698000e-02,-0.26
3.700000e-02,-0.18
3.702000e-02,-0.02
3.704000e-02,0.1
3.706000e-02,0.06
3.708000e-02,-0.08
3.710000e-02,-0.24
3.712000e-02,-0.2
3.714000e-02,-0.08
3.716000e-02,0.06
3.718000e-02,0.16
3.720000e-02,0.08
3.722000e-02,-0.04
3.724000e-02,-0.16
3.726000e-02,-0.06
3.728000e-02,-0.04
3.730000e-02,0.02
3.732000e-02,0.04
3.734000e-02,0
3.736000e-02,-0.04
3.738000e-02,-0.06
3.740000e-02,-0.1
3.742000e-02,-0.06
3.744000e-02,-0.06
3.746000e-02,-0.08
3.748000e-02,-0.1
3.750000e-02,-0.06
3.752000e-02,-0.02
3.754000e-02,0
3.756000e-02,0
3.758000e-02,-0.06
3.760000e-02,-0.12
3.762000e-02,-0.02
3.764000e-02,-0.02
3.766000e-02,0.02
3.768000e-02,-0.02
3.770000e-02,-0.12
3.772000e-02,-0.2
3.774000e-02,-0.16
3.776000e-02,-0.06
3.778000e-02,0
3.780000e-02,-0.02
3.782000e-02,0
3.784000e-02,-0.02
3.786000e-02,-0.1
3.788000e-02,-0.08
3.790000e-02,-0.1
3.792000e-02,-0.02
3.794000e-02,0.1
3.796000e-02,0.18
3.798000e-02,0.04
3.800000e-02,-0.06
3.802000e-02,-0.12
3.804000e-02,-0.1
3.806000e-02,-0.02
3.808000e-02,0
3.810000e-02,-0.02
3.812000e-02,-0.12
3.814000e-02,-0.2
3.816000e-02,-0.16
3.818000e-02,0
3.820000e-02,0.18
3.822000e-02,0.12
3.824000e-02,-0.04
3.826000e-02,-0.24
3.828000e-02,-0.2
3.830000e-02,0.04
3.832000e-02,0.18
3.834000e-02,0.1
3.836000e-02,-0.08
3.838000e-02,-0.28
3.840000e-02,-0.32
3.842000e-02,-0.12
3.844000e-02,0
3.846000e-02,0.08
3.848000e-02,0.04
3.850000e-02,-0.06
3.852000e-02,-0.16
3.854000e-02,-0.18
3.856000e-02,-0.1
3.858000e-02,0.12
3.860000e-02,0.18
3.862000e-02,0.18
3.864000e-02,-0.02
3.866000e-02,-0.14
3.868000e-02,-0.16
3.870000e-02,-0.14
3.872000e-02,-0.02
3.874000e-02,-0.06
3.876000e-02,-0.08
3.878000e-02,-0.26
3.880000e-02,-0.2
3.882000e-02,-0.02
3.884000e-02,0.06
3.886000e-02,0.08
3.888000e-02,-0.02
3.890000e-02,-0.16
3.892000e-02,-0.14
3.894000e-02,0
3.896000e-02,0.12
3.898000e-02,0.12
3.900000e-02,0.04
3.902000e-02,-0.04
3.904000e-02,-0.12
3.906000e-02,-0.02
3.908000e-02,0.16
3.910000e-02,0.16
3.912000e-02,0.1
3.914000e-02,-0.02
3.916000e-02,-0.1
3.918000e-02,-0.14
3.920000e-02,-0.1
3.922000e-02,-0.02
3.924000e-02,0.18
3.926000e-02,0.24
3.928000e-02,0.1
3.930000e-02,-0.04
3.932000e-02,-0.14
3.934000e-02,-0.16
3.936000e-02,-0.12
3.938000e-02,0
3.940000e-02,0.02
3.942000e-02,0
3.944000e-02,0.04
3.946000e-02,-0.04
3.948000e-02,-0.02
3.950000e-02,-0.02
3.952000e-02,-0.02
3.954000e-02,-0.06
3.956000e-02,-0.06
3.958000e-02,-0.02
3.960000e-02,0.06
3.962000e-02,0.08
3.964000e-02,0.14
3.966000e-02,-0.02
3.968000e-02,-0.06
3.970000e-02,-0.14
3.972000e-02,-0.04
3.974000e-02,-0.02
3.976000e-02,0.08
3.978000e-02,0.08
3.980000e-02,0
3.982000e-02,-0.08
3.984000e-02,-0.1
3.986000e-02,-0.02
3.988000e-02,0.02
3.990000e-02,0.1
3.992000e-02,0.1
3.994000e-02,0.06
3.996000e-02,-0.04
3.998000e-02,-0.02
4.000000e-02,0.02
4.002000e-02,0
4.004000e-02,-0.02
4.006000e-02,-0.16
4.008000e-02,-0.12
4.010000e-02,0.02
4.012000e-02,0.16
4.014000e-02,0.18
4.016000e-02,-0.04
4.018000e-02,-0.16
4.020000e-02,-0.18
4.022000e-02,-0.04
4.024000e-02,0.12
4.026000e-02,0.16
4.028000e-02,0.12
4.030000e-02,-0.08
4.032000e-02,-0.18
4.034000e-02,-0.1
4.036000e-02,0.04
4.038000e-02,0.14
4.040000e-02,0.02
4.042000e-02,-0.14
4.044000e-02,-0.3
4.046000e-02,-0.14
4.048000e-02,0.06
4.050000e-02,0.16
4.052000e-02,0.12
4.054000e-02,-0.04
4.056000e-02,-0.22
4.058000e-02,-0.24
4.060000e-02,-0.06
4.062000e-02,0.12
4.064000e-02,0.16
4.066000e-02,0.02
4.068000e-02,-0.12
4.070000e-02,-0.22
4.072000e-02,-0.12
4.074000e-02,0
4.076000e-02,0.12
4.078000e-02,0.12
4.080000e-02,-0.04
4.082000e-02,-0.26
4.084000e-02,-0.3
4.086000e-02,-0.1
4.088000e-02,0.12
4.090000e-02,0.22
4.092000e-02,0.1
4.094000e-02,-0.04
4.096000e-02,-0.26
4.098000e-02,-0.24
4.100000e-02,-0.14
4.102000e-02,0.06
4.104000e-02,0.14
4.106000e-02,-0.02
4.108000e-02,-0.12
4.110000e-02,-0.2
4.112000e-02,-0.1
4.114000e-02,-0.02
4.116000e-02,0.1
4.118000e-02,0.12
4.120000e-02,0.02
4.122000e-02,-0.02
4.124000e-02,-0.06
4.126000e-02,-0.02
4.128000e-02,0
4.130000e-02,0.06
4.132000e-02,0
4.134000e-02,0
4.136000e-02,-0.02
4.138000e-02,-0.02
4.140000e-02,0
4.142000e-02,0.02
4.144000e-02,0.02
4.146000e-02,-0.02
4.148000e-02,-0.02
4.150000e-02,-0.08
4.152000e-02,-0.06
4.154000e-02,0
4.156000e-02,0.02
4.158000e-02,-0.02
4.160000e-02,0.06
4.162000e-02,0.04
4.164000e-02,0.02
4.166000e-02,-0.02
4.168000e-02,-0.06
4.170000e-02,-0.04
4.172000e-02,0.04
4.174000e-02,0.14
4.176000e-02,0.08
4.178000e-02,-0.04
4.180000e-02,-0.16
4.182000e-02,-0.18
4.184000e-02,-0.04
4.186000e-02,0.1
4.188000e-02,0.2
4.190000e-02,0.14
4.192000e-02,0.04
4.194000e-02,0
4.196000e-02,-0.02
4.198000e-02,0
4.200000e-02,0.02
4.202000e-02,0.04
4.204000e-02,0.04
4.206000e-02,0.04
4.208000e-02,0
4.210000e-02,-0.04
4.212000e-02,-0.16
4.214000e-02,-0.08
4.216000e-02,0.04
4.218000e-02,0.1
4.220000e-02,0.06
4.222000e-02,0
4.224000e-02,0.02
4.226000e-02,0.02
4.228000e-02,0.02
4.230000e-02,-0.08
4.232000e-02,-0.2
4.234000e-02,-0.14
4.236000e-02,0.02
4.238000e-02,0.14
4.240000e-02,0.16
4.242000e-02,0.02
4.244000e-02,-0.14
4.246000e-02,-0.18
4.248000e-02,-0.1
4.250000e-02,0.02
4.252000e-02,0.06
4.254000e-02,0.08
4.256000e-02,0.06
4.258000e-02,0
4.260000e-02,-0.02
4.262000e-02,-0.12
4.264000e-02,-0.12
4.266000e-02,-0.1
4.268000e-02,-0.02
4.270000e-02,0.08
4.272000e-02,0.06
4.274000e-02,-0.02
4.276000e-02,-0.02
4.278000e-02,-0.12
4.280000e-02,-0.16
4.282000e-02,-0.1
4.284000e-02,0
4.286000e-02,0.08
4.288000e-02,0.18
4.290000e-02,0.14
4.292000e-02,0.02
4.294000e-02,-0.08
4.296000e-02,-0.14
4.298000e-02,0
4.300000e-02,0.12
4.302000e-02,0.22
4.304000e-02,0.1
4.306000e-02,-0.08
4.308000e-02,-0.16
4.310000e-02,-0.12
4.312000e-02,-0.02
4.314000e-02,0.02
4.316000e-02,0
4.318000e-02,-0.08
4.320000e-02,-0.06
4.322000e-02,0.04
4.324000e-02,0.12
4.326000e-02,0.04
4.328000e-02,-0.2
4.330000e-02,-0.28
4.332000e-02,-0.14
4.334000e-02,0.1
4.336000e-02,0.2
4.338000e-02,0.18
4.340000e-02,0.06
4.342000e-02,-0.02
4.344000e-02,-0.08
4.346000e-02,-0.14
4.348000e-02,-0.1
4.350000e-02,0.08
4.352000e-02,0.2
4.354000e-02,0.12
4.356000e-02,-0.02
4.358000e-02,-0.22
4.360000e-02,-0.3
4.362000e-02,-0.12
4.364000e-02,0.02
4.366000e-02,0.16
4.368000e-02,0.12
4.370000e-02,-0.04
4.372000e-02,-0.22
4.374000e-02,-0.18
4.376000e-02,0
4.378000e-02,0.1
4.380000e-02,0.08
4.382000e-02,0
4.384000e-02,-0.18
4.386000e-02,-0.16
4.388000e-02,-0.14
4.390000e-02,-0.1
4.392000e-02,0
4.394000e-02,0.02
4.396000e-02,0
4.398000e-02,-0.04
4.400000e-02,-0.04
4.402000e-02,-0.04
4.404000e-02,-0.02
4.406000e-02,0
4.408000e-02,0.08
4.410000e-02,0
4.412000e-02,-0.06
4.414000e-02,-0.18
4.416000e-02,-0.06
4.418000e-02,0.16
4.420000e-02,0.26
4.422000e-02,0.04
4.424000e-02,-0.24
4.426000e-02,-0.32
4.428000e-02,-0.16
4.430000e-02,0.06
4.432000e-02,0.22
4.434000e-02,0.14
4.436000e-02,-0.06
4.438000e-02,-0.26
4.440000e-02,-0.24
4.442000e-02,-0.08
4.444000e-02,0.12
4.446000e-02,0.2
4.448000e-02,0.1
4.450000e-02,-0.02
4.452000e-02,-0.12
4.454000e-02,-0.14
4.456000e-02,0.02
4.458000e-02,0.12
4.460000e-02,0.2
4.462000e-02,0.12
4.464000e-02,-0.02
4.466000e-02,0.02
4.468000e-02,0.12
4.470000e-02,0.16
4.472000e-02,0
4.474000e-02,-0.08
4.476000e-02,-0.12
4.478000e-02,-0.1
4.480000e-02,0.06
4.482000e-02,0.14
4.484000e-02,0.06
4.486000e-02,-0.08
4.488000e-02,-0.2
4.490000e-02,-0.28
4.492000e-02,-0.14
4.494000e-02,0.06
4.496000e-02,0.12
4.498000e-02,0.1
4.500000e-02,-0.04
4.502000e-02,-0.12
4.504000e-02,-0.14
4.506000e-02,0
4.508000e-02,0.16
4.510000e-02,0.32
4.512000e-02,0.24
4.514000e-02,0.02
4.516000e-02,-0.14
4.518000e-02,-0.22
4.520000e-02,-0.14
4.522000e-02,0
4.524000e-02,0.14
4.526000e-02,0.14
4.528000e-02,0
4.530000e-02,-0.06
4.532000e-02,-0.16
4.534000e-02,-0.02
4.536000e-02,0
4.538000e-02,0.04
4.540000e-02,0.02
4.542000e-02,0
4.544000e-02,-0.02
4.546000e-02,0
4.548000e-02,-0.02
4.550000e-02,0
4.552000e-02,0.02
4.554000e-02,-0.04
4.556000e-02,-0.12
4.558000e-02,-0.08
4.560000e-02,-0.02
4.562000e-02,0.02
4.564000e-02,0.12
4.566000e-02,0.1
4.568000e-02,-0.06
4.570000e-02,-0.1
4.572000e-02,-0.06
4.574000e-02,0.12
4.576000e-02,0.28
4.578000e-02,0.18
4.580000e-02,0.02
4.582000e-02,-0.14
4.584000e-02,-0.18
4.586000e-02,-0.04
4.588000e-02,0.16
4.590000e-02,0.3
4.592000e-02,0.18
4.594000e-02,0
4.596000e-02,-0.24
4.598000e-02,-0.32
4.600000e-02,-0.14
4.602000e-02,0.1
4.604000e-02,0.22
4.606000e-02,0.18
4.608000e-02,-0.02
4.610000e-02,-0.16
4.612000e-02,-0.14
4.614000e-02,0
4.616000e-02,0.12
4.618000e-02,0.04
4.620000e-02,0
4.622000e-02,-0.1
4.624000e-02,-0.04
4.626000e-02,0.1
4.628000e-02,0.24
4.630000e-02,0.24
4.632000e-02,0.04
4.634000e-02,-0.16
4.636000e-02,-0.3
4.638000e-02,-0.08
4.640000e-02,0.24
4.642000e-02,0.42
4.644000e-02,0.24
4.646000e-02,-0.2
4.648000e-02,-0.44
4.650000e-02,-0.38
4.652000e-02,0.02
4.654000e-02,0.42
4.656000e-02,0.44
4.658000e-02,0.14
4.660000e-02,-0.3
4.662000e-02,-0.5
4.664000e-02,-0.34
4.666000e-02,0.06
4.668000e-02,0.34
4.670000e-02,0.3
4.672000e-02,0.04
4.674000e-02,-0.28
4.676000e-02,-0.36
4.678000e-02,-0.12
4.680000e-02,0.24
4.682000e-02,0.4
4.684000e-02,0.1
4.686000e-02,-0.24
4.688000e-02,-0.42
4.690000e-02,-0.22
4.692000e-02,0.2
4.694000e-02,0.42
4.696000e-02,0.32
4.698000e-02,-0.02
4.700000e-02,-0.22
4.702000e-02,-0.22
4.704000e-02,0.04
4.706000e-02,0.36
4.708000e-02,0.36
4.710000e-02,0.12
4.712000e-02,-0.28
4.714000e-02,-0.5
4.716000e-02,-0.28
4.718000e-02,0.08
4.720000e-02,0.4
4.722000e-02,0.4
4.724000e-02,-0.02
4.726000e-02,-0.38
4.728000e-02,-0.44
4.730000e-02,-0.12
4.732000e-02,0.2
4.734000e-02,0.34
4.736000e-02,0.18
4.738000e-02,-0.08
4.740000e-02,-0.2
4.742000e-02,-0.16
4.744000e-02,-0.06
4.746000e-02,0.04
4.748000e-02,0.06
4.750000e-02,0.02
4.752000e-02,0
4.754000e-02,0.04
4.756000e-02,0.1
4.758000e-02,0.12
4.760000e-02,0.14
4.762000e-02,-0.02
4.764000e-02,-0.04
4.766000e-02,0
4.768000e-02,0.1
4.770000e-02,0.2
4.772000e-02,0.12
4.774000e-02,-0.04
4.776000e-02,-0.24
4.778000e-02,-0.24
4.780000e-02,-0.02
4.782000e-02,0.04
4.784000e-02,0.1
4.786000e-02,-0.02
4.788000e-02,-0.12
4.790000e-02,-0.14
4.792000e-02,-0.02
4.794000e-02,0.08
4.796000e-02,0.18
4.798000e-02,0.2
4.800000e-02,0.1
4.802000e-02,0
4.804000e-02,0
4.806000e-02,0
4.808000e-02,0
4.810000e-02,0
4.812000e-02,0
4.814000e-02,0.02
4.816000e-02,-0.02
4.818000e-02,-0.02
4.820000e-02,-0.02
4.822000e-02,-0.02
4.824000e-02,0
4.826000e-02,0.04
4.828000e-02,0.1
4.830000e-02,0.08
4.832000e-02,-0.02
4.834000e-02,-0.1
4.836000e-02,-0.08
4.838000e-02,0.06
4.840000e-02,0.24
4.842000e-02,0.2
4.844000e-02,0.1
4.846000e-02,-0.04
4.848000e-02,-0.1
4.850000e-02,-0.06
4.852000e-02,0.08
4.854000e-02,0.2
4.856000e-02,0.16
4.858000e-02,0.02
4.860000e-02,-0.2
4.862000e-02,-0.2
4.864000e-02,-0.06
4.866000e-02,0.18
4.868000e-02,0.34
4.870000e-02,0.2
4.872000e-02,-0.04
4.874000e-02,-0.18
4.876000e-02,-0.06
4.878000e-02,0.08
4.880000e-02,0.3
4.882000e-02,0.2
4.884000e-02,-0.04
4.886000e-02,-0.18
4.888000e-02,-0.08
4.890000e-02,0.04
4.892000e-02,0.1
4.894000e-02,0.02
4.896000e-02,-0.16
4.898000e-02,-0.16
4.900000e-02,0
4.902000e-02,0.1
4.904000e-02,0.12
4.906000e-02,0.04
4.908000e-02,-0.12
4.910000e-02,-0.18
4.912000e-02,-0.1
4.914000e-02,0.1
4.916000e-02,0.2
4.918000e-02,0.26
4.920000e-02,0.1
4.922000e-02,-0.12
4.924000e-02,-0.2
4.926000e-02,-0.08
4.928000e-02,0.12
4.930000e-02,0.24
4.932000e-02,0.18
4.934000e-02,-0.04
4.936000e-02,-0.18
4.938000e-02,-0.14
4.940000e-02,0.04
4.942000e-02,0.16
4.944000e-02,0.14
4.946000e-02,-0.04
4.948000e-02,-0.16
4.950000e-02,-0.18
4.952000e-02,-0.08
4.954000e-02,0.06
4.956000e-02,0.12
4.958000e-02,0
4.960000e-02,-0.12
4.962000e-02,-0.16
4.964000e-02,-0.12
4.966000e-02,0.02
4.968000e-02,0.08
4.970000e-02,0.06
4.972000e-02,-0.02
4.974000e-02,-0.04
4.976000e-02,-0.06
4.978000e-02,0
4.980000e-02,0.08
4.982000e-02,0.08
4.984000e-02,0
4.986000e-02,-0.02
4.988000e-02,-0.02
4.990000e-02,-0.02
4.992000e-02,-0.04
4.994000e-02,-0.06
4.996000e-02,-0.06
4.998000e-02,-0.04
5.000000e-02,0
5.002000e-02,-0.08
5.004000e-02,-0.12
5.006000e-02,-0.14
5.008000e-02,-0.04
5.010000e-02,-0.02
5.012000e-02,-0.02
5.014000e-02,-0.02
5.016000e-02,0.02
5.018000e-02,0.06
5.020000e-02,0.06
5.022000e-02,0.1
5.024000e-02,0.08
5.026000e-02,0
5.028000e-02,-0.02
5.030000e-02,-0.02
5.032000e-02,0.02
5.034000e-02,0.02
5.036000e-02,0.04
5.038000e-02,-0.06
5.040000e-02,-0.04
5.042000e-02,0.06
5.044000e-02,0.08
5.046000e-02,0.08
5.048000e-02,0.04
5.050000e-02,-0.02
5.052000e-02,-0.02
5.054000e-02,-0.02
5.056000e-02,0.02
5.058000e-02,-0.02
5.060000e-02,0
5.062000e-02,-0.04
5.064000e-02,-0.02
5.066000e-02,0.02
5.068000e-02,0.02
5.070000e-02,0.06
5.072000e-02,0
5.074000e-02,-0.02
5.076000e-02,-0.06
5.078000e-02,-0.02
5.080000e-02,0
5.082000e-02,0.04
5.084000e-02,-0.02
5.086000e-02,0
5.088000e-02,-0.02
5.090000e-02,-0.04
5.092000e-02,-0.02
5.094000e-02,-0.02
5.096000e-02,0.04
5.098000e-02,0.08
5.100000e-02,0.06
5.102000e-02,-0.02
5.104000e-02,-0.1
5.106000e-02,-0.04
5.108000e-02,0.06
5.110000e-02,0.14
5.112000e-02,0.1
5.114000e-02,0
5.116000e-02,-0.04
5.118000e-02,-0.06
5.120000e-02,-0.08
5.122000e-02,-0.04
5.124000e-02,-0.06
5.126000e-02,-0.02
5.128000e-02,-0.02
5.130000e-02,0.02
5.132000e-02,0.06
5.134000e-02,0.04
5.136000e-02,-0.06
5.138000e-02,-0.04
5.140000e-02,0.04
5.142000e-02,0.06
5.144000e-02,0.02
5.146000e-02,-0.1
5.148000e-02,-0.14
5.150000e-02,0.02
5.152000e-02,0.14
5.154000e-02,0.18
5.156000e-02,0.08
5.158000e-02,-0.02
5.160000e-02,-0.14
5.162000e-02,-0.16
5.164000e-02,-0.06
5.166000e-02,0.02
5.168000e-02,0.16
5.170000e-02,0.12
5.172000e-02,-0.06
5.174000e-02,-0.14
5.176000e-02,-0.16
5.178000e-02,-0.08
5.180000e-02,0.02
5.182000e-02,0.2
5.184000e-02,0.18
5.186000e-02,0.06
5.188000e-02,-0.04
5.190000e-02,-0.06
5.192000e-02,-0.06
5.194000e-02,0.08
5.196000e-02,0.04
5.198000e-02,-0.1
5.200000e-02,-0.08
5.202000e-02,-0.12
5.204000e-02,-0.02
5.206000e-02,-0.02
5.208000e-02,0.02
5.210000e-02,-0.02
5.212000e-02,-0.06
5.214000e-02,0
5.216000e-02,0.02
5.218000e-02,0.1
5.220000e-02,0.08
5.222000e-02,-0.02
5.224000e-02,-0.04
5.226000e-02,-0.06
5.228000e-02,-0.06
5.230000e-02,0.06
5.232000e-02,0.1
5.234000e-02,0.12
5.236000e-02,0.04
5.238000e-02,-0.12
5.240000e-02,-0.1
5.242000e-02,-0.12
5.244000e-02,-0.02
